pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EU	RU	4	16050001	16100000	0.3981036324786324	19	5962	14976	3492
EU	RU	4	16100001	16150000	0.4044203179526948	13	4172	10316	2320
EU	RU	4	16150001	16200000	0.4359137055837563	8	2748	6304	1472
EU	RU	4	16200001	16250000	0.3878055479263938	19	5648	14564	3904
EU	RU	4	16250001	16300000	0.4114249037227214	9	2564	6232	2516
EU	RU	4	16300001	16350000	0.3948628646060078	13	3628	9188	3448
EU	RU	4	16350001	16400000	0.4215521585755081	30	10038	23812	5348
EU	RU	4	16400001	16450000	0.4101203113941967	19	6954	16956	1512
EU	RU	4	16450001	16500000	0.3954732510288066	6	1922	4860	972
EU	RU	4	16500001	16550000	0.3970059880239521	26	9282	23380	1892
EU	RU	4	16550001	16600000	0.4252650440495744	33	11392	26788	5288
EU	RU	4	16600001	16650000	0.4131217645734863	22	7342	17772	3612
EU	RU	4	16650001	16700000	0.3948096149755371	22	7424	18804	2580
EU	RU	4	16700001	16750000	0.4332376657099904	35	12680	29268	4752
EU	RU	4	16750001	16800000	0.4276196244700181	24	8472	19812	3516
EU	RU	4	16800001	16850000	0.4165090283748925	30	9688	23260	5900
EU	RU	4	16850001	16900000	0.4362682546434142	35	12308	28212	5808
EU	RU	4	16900001	16950000	0.4576416015625	19	7498	16384	2084
EU	RU	4	16950001	17000000	0.457263454097784	15	5200	11372	3208
EU	RU	4	17000001	17050000	0.3590402742073693	13	3352	9336	3300
EU	RU	4	17050001	17100000	0.3730769230769231	9	2522	6760	1988
EU	RU	4	17100001	17150000	0.3954407294832827	23	7806	19740	2616
EU	RU	4	17150001	17200000	0.406843425295593	12	4542	11164	500
EU	RU	4	17200001	17250000	0.3351754628350373	16	4852	14476	1076
EU	RU	4	17250001	17300000	0.387985212569316	29	8396	21640	6548
EU	RU	4	17300001	17350000	0.4391709590385087	18	7162	16308	1188
EU	RU	4	17350001	17400000	0.3623440113212401	36	11266	31092	3900
EU	RU	4	17400001	17450000	0.3924178036233505	23	7018	17884	4472
EU	RU	4	17450001	17500000	0.4165240540026621	25	8762	21036	3264
EU	RU	4	17500001	17550000	0.4111688311688312	19	6332	15400	3068
EU	RU	4	17550001	17600000	0.4153323097170432	23	7574	18236	4120
EU	RU	4	17600001	17650000	0.3948632282313635	24	7564	19156	4172
EU	RU	4	17650001	17700000	0.4283953997809419	20	6258	14608	4832
EU	RU	4	17700001	17750000	0.3976227853778874	40	14184	35672	3208
EU	RU	4	17750001	17800000	0.4269864750633981	24	8082	18928	4400
EU	RU	4	17800001	17850000	0.3647748890298034	15	4602	12616	1964
EU	RU	4	17850001	17900000	0.3791648156374944	33	10242	27012	5064
EU	RU	4	17900001	17950000	0.4288537549407115	27	9114	21252	4992
EU	RU	4	17950001	18000000	0.4237933518575692	45	16472	38868	4872
EU	RU	4	18000001	18050000	0.4138685268384961	42	14002	33832	6992
EU	RU	4	18050001	18100000	0.4134433067880166	26	8722	21096	4176
EU	RU	4	18100001	18150000	0.3871951219512195	35	11684	30176	3844
EU	RU	4	18150001	18200000	0.4212535154680594	12	4194	9956	1708
EU	RU	4	18200001	18250000	0.4681069958847736	16	6370	13608	1944
EU	RU	4	18250001	18300000	0.4230065558774203	30	11098	26236	2924
EU	RU	4	18300001	18350000	0.4480856586632057	16	5524	12328	3224
EU	RU	4	18350001	18400000	0.4309017595307918	40	14106	32736	6144
EU	RU	4	18400001	18450000	0.3688715953307393	35	9480	25700	8320
EU	RU	4	18450001	18500000	0.427049512987013	25	8418	19712	4588
EU	RU	4	18500001	18550000	0.3647619047619048	11	3064	8400	2292
EU	RU	4	18550001	18600000	0.4593467685892981	15	5288	11512	3068
EU	RU	4	18600001	18650000	0.4148735371838429	13	4396	10596	2040
EU	RU	4	18650001	18700000	0.4043981481481482	10	3494	8640	1080
EU	RU	4	18700001	18750000	0.3114754098360656	7	1672	5368	1436
EU	RU	4	18750001	18800000	0.3511111111111111	3	948	2700	216
EU	RU	4	18800001	18850000	0.5037037037037037	2	816	1620	324
EU	RU	4	18850001	18900000	0.4104046242774566	7	2556	6228	576
EU	RU	4	18900001	18950000	0.4024691358024691	2	652	1620	324
EU	RU	4	18950001	19000000	0.2844112769485903	6	1372	4824	1008
EU	RU	4	19000001	19050000	0.3406615570794675	12	3378	9916	1748
EU	RU	4	19050001	19100000	0.3695652173913043	6	1700	4600	1232
EU	RU	4	19100001	19150000	0.4658730158730159	8	3522	7560	216
EU	RU	4	19150001	19200000	0.4933734939759036	4	1638	3320	568
EU	RU	4	19200001	19250000	0.301404853128991	7	1888	6264	540
EU	RU	4	19250001	19300000	0.3261851015801354	5	1156	3544	1316
EU	RU	4	19300001	19350000	0.4532312925170068	3	1066	2352	564
EU	RU	4	19350001	19400000	0.3563563563563564	5	1424	3996	864
EU	RU	4	19400001	19450000	0.2753977968176254	5	900	3268	1592
EU	RU	4	19450001	19500000	0.5029154518950437	2	690	1372	572
EU	RU	4	19500001	19550000	0.3643578643578644	6	1010	2772	3060
EU	RU	4	19550001	19600000	0.3465417867435158	3	962	2776	140
EU	RU	4	19600001	19650000	0.3450604122245913	7	1942	5628	1176
EU	RU	4	19650001	19700000	0.3987898789878988	5	1450	3636	1224
EU	RU	4	19700001	19750000	0.4398960363872644	7	2708	6156	648
EU	RU	4	19750001	19800000	0.443287037037037	4	1532	3456	432
EU	RU	4	19800001	19850000	0.3682782437099161	10	2986	8108	1612
EU	RU	4	19850001	19900000	0.3794964028776978	16	4642	12232	3320
EU	RU	4	19900001	19950000	0.4248105305145592	14	4260	10028	3580
EU	RU	4	19950001	20000000	0.3729016786570743	6	1866	5004	828
EU	RU	4	20000001	20050000	0.4063730755460079	14	4540	11172	2436
EU	RU	4	20050001	20100000	0.4840788476118271	8	2554	5276	2500
EU	RU	4	20100001	20150000	0.482363315696649	3	1094	2268	648
EU	RU	4	20150001	20200000	0.4649511978704525	7	2096	4508	2296
EU	RU	4	20200001	20250000	0.4599757428744693	8	3034	6596	1180
EU	RU	4	20250001	20300000	0.3768395234758234	14	4302	11416	2192
EU	RU	4	20300001	20350000	0.4177713338856669	11	4034	9656	1036
EU	RU	4	20350001	20400000	0.4899328859060403	6	1752	3576	2256
EU	RU	4	20400001	20450000	0.4224489795918367	10	3726	8820	900
EU	RU	4	20450001	20500000	0.3861454046639231	5	1126	2916	1944
EU	RU	4	20500001	20550000	0.3854111405835543	9	2906	7540	1208
EU	RU	4	20550001	20600000	0.4154896421845574	10	3530	8496	1224
EU	RU	4	20600001	20650000	0.40282131661442	11	3598	8932	1760
EU	RU	4	20650001	20700000	0.4948638931689779	9	3854	7788	960
EU	RU	4	20700001	20750000	0.3800195886385896	6	1552	4084	1748
EU	RU	4	20750001	20800000	0.3667883211678832	6	1608	4384	1448
EU	RU	4	20800001	20850000	0.4324596774193548	5	1716	3968	892
EU	RU	4	20850001	20900000	0.3192520775623269	4	922	2888	1000
EU	RU	4	20900001	20950000	0.521505376344086	4	1746	3348	540
EU	RU	4	20950001	21000000	0.359417652411283	6	1580	4396	1436
EU	RU	4	21000001	21050000	0.385551948051948	3	950	2464	452
EU	RU	4	21050001	21100000	0.4441151566469094	6	2098	4724	1108
EU	RU	4	21100001	21150000	0.3867457962413452	5	1564	4044	816
EU	RU	4	21150001	21200000	0.4154852780806979	14	4572	11004	2604
EU	RU	4	21200001	21250000	0.5058479532163743	2	692	1368	576
EU	RU	4	21250001	21300000	0.3219931271477663	8	1874	5820	1956
EU	RU	4	21300001	21350000	0.4114197530864197	8	2666	6480	1296
EU	RU	4	21350001	21400000	0.3385379701916253	8	1908	5636	2140
EU	RU	4	21400001	21450000	0.3808055898068228	11	3706	9732	960
EU	RU	4	21450001	21500000	0.3931772908366533	10	3158	8032	1688
EU	RU	4	21500001	21550000	0.4462678665960826	11	3372	7556	3136
EU	RU	4	21550001	21600000	0.379734219269103	7	2286	6020	784
EU	RU	4	21600001	21650000	0.4112827715355805	12	3514	8544	3120
EU	RU	4	21650001	21700000	0.4603765323992995	12	4206	9136	2528
EU	RU	4	21700001	21750000	0.4666136724960254	10	3522	7548	2172
EU	RU	4	21750001	21800000	0.4414354909731396	12	4010	9084	2580
EU	RU	4	21800001	21850000	0.392049127343245	16	4852	12376	3176
EU	RU	4	21850001	21900000	0.4874551971326165	13	5440	11160	1476
EU	RU	4	21900001	21950000	0.4088262335274287	16	5336	13052	2500
EU	RU	4	21950001	22000000	0.4326258637709773	18	7012	16208	1288
EU	RU	4	22000001	22050000	0.4242815873498555	31	11162	26308	3824
EU	RU	4	22050001	22100000	0.4397047785839379	19	7030	15988	2480
EU	RU	4	22100001	22150000	0.3895840378762259	42	13824	35484	5340
EU	RU	4	22150001	22200000	0.4126805353120445	38	12458	30188	6748
EU	RU	4	22200001	22250000	0.4032903225806452	38	12502	31000	5936
EU	RU	4	22250001	22300000	0.4178068205023483	48	16368	39176	7480
EU	RU	4	22300001	22350000	0.4125925925925925	44	14482	35100	7668
EU	RU	4	22350001	22400000	0.4508982844792651	37	13352	29612	6352
EU	RU	4	22400001	22450000	0.4295201812191104	45	16686	38848	4892
EU	RU	4	22450001	22500000	0.4349408553230209	10	3824	8792	928
EU	RU	4	22500001	22550000	0.3988653182042427	30	9702	24324	4836
EU	RU	4	22550001	22600000	0.4124596122778675	23	8170	19808	2548
EU	RU	4	22600001	22650000	0.3937838342355796	28	8438	21428	5788
EU	RU	4	22650001	22700000	0.4159325928762926	27	8688	20888	5356
EU	RU	4	22700001	22750000	0.4136833731105807	46	14560	35196	9516
EU	RU	4	22750001	22800000	0.4365864886638278	44	15174	34756	8012
EU	RU	4	22800001	22850000	0.4322628276116648	26	9368	21672	3600
EU	RU	4	22850001	22900000	0.421128675845657	28	9910	23532	3684
EU	RU	4	22900001	22950000	0.4494076655052265	38	12898	28700	8236
EU	RU	4	22950001	23000000	0.3325117633878557	23	5936	17852	4504
EU	RU	4	23000001	23050000	0.4353043478260869	27	10012	23000	3244
EU	RU	4	23050001	23100000	0.4445129469790382	34	11536	25952	7096
EU	RU	4	23100001	23150000	0.4056145334928229	65	21702	53504	9676
EU	RU	4	23150001	23200000	0.3896418539325842	69	22194	56960	10108
EU	RU	4	23200001	23250000	0.3992860981039379	65	20806	52108	11072
EU	RU	4	23250001	23300000	0.4372164316370325	39	14262	32620	5288
EU	RU	4	23300001	23350000	0.4170876939732948	51	18492	44336	5236
EU	RU	4	23350001	23400000	0.4405168002728978	54	20662	46904	5584
EU	RU	4	23400001	23450000	0.4011729095724555	67	21206	52860	12264
EU	RU	4	23450001	23500000	0.3817488484482368	64	20222	52972	9236
EU	RU	4	23500001	23550000	0.4128700398908251	24	7866	19052	4276
EU	RU	4	23550001	23600000	0.4686274509803921	11	4302	9180	1512
EU	RU	4	23600001	23650000	0.4110665844636251	31	10668	25952	4180
EU	RU	4	23650001	23700000	0.4242016160061562	63	22050	51980	9256
EU	RU	4	23700001	23750000	0.4077559689468287	63	22270	54616	6620
EU	RU	4	23750001	23800000	0.4305906108026249	38	13648	31696	5240
EU	RU	4	23800001	23850000	0.4221451319381256	42	14846	35168	5656
EU	RU	4	23850001	23900000	0.4059840082538045	58	18888	46524	9852
EU	RU	4	23900001	23950000	0.4348188254893794	47	16704	38416	7268
EU	RU	4	23950001	24000000	0.4134103019538188	18	5586	13512	3984
EU	RU	4	24000001	24050000	0.3979564399031998	36	11840	29752	5240
EU	RU	4	24050001	24100000	0.3791581805838425	40	13404	35352	3528
EU	RU	4	24100001	24150000	0.4313028439661798	24	8978	20816	2512
EU	RU	4	24150001	24200000	0.4409775256382282	23	8084	18332	4024
EU	RU	4	24200001	24250000	0.4273775216138328	17	5932	13880	2644
EU	RU	4	24250001	24300000	0.3639812541843338	21	6524	17924	2488
EU	RU	4	24300001	24350000	0.3797709923664122	15	4776	12576	2004
EU	RU	4	24350001	24400000	0.462254120148857	9	3478	7524	1224
EU	RU	4	24400001	24450000	0.3806044503487213	15	4584	12044	2536
EU	RU	4	24450001	24500000	0.3952082144894466	43	13856	35060	6736
EU	RU	4	24500001	24550000	0.3954339236060296	36	10808	27332	7660
EU	RU	4	24550001	24600000	0.4217612809315866	33	11590	27480	4596
EU	RU	4	24600001	24650000	0.4496644295302013	27	10184	22648	3596
EU	RU	4	24650001	24700000	0.4109729219143577	31	10442	25408	4724
EU	RU	4	24700001	24750000	0.2935388043074638	13	3162	10772	1864
EU	RU	4	24750001	24800000	0.3066375818011841	16	3936	12836	2716
EU	RU	4	24800001	24850000	0.3908656399362719	9	2944	7532	1216
EU	RU	4	24850001	24900000	0.3994	12	3994	10000	1664
EU	RU	4	24900001	24950000	0.4967320261437908	5	1824	3672	1188
EU	RU	4	24950001	25000000	0.3857615894039735	14	4660	12080	1528
EU	RU	4	25000001	25050000	0.3985921689397272	21	7248	18184	2228
EU	RU	4	25050001	25100000	0.4107845709787457	21	6262	15244	5168
EU	RU	4	25100001	25150000	0.3670427074939565	25	7288	19856	4444
EU	RU	4	25150001	25200000	0.3807195932733672	11	3894	10228	464
EU	RU	4	25200001	25250000	0.4096597575283535	26	8380	20456	4816
EU	RU	4	25250001	25300000	0.3873916100304663	20	6612	17068	2372
EU	RU	4	25300001	25350000	0.4190251572327044	7	2132	5088	1716
EU	RU	4	25350001	25400000	0.3484170131116085	16	4358	12508	3044
EU	RU	4	25400001	25450000	0.3941460344104071	22	7514	19064	2320
EU	RU	4	25450001	25500000	0.469762109486959	17	6556	13956	2568
EU	RU	4	25500001	25550000	0.4213197969543147	6	2324	5516	316
EU	RU	4	25550001	25600000	0.3497102544721592	18	5552	15876	1620
EU	RU	4	25600001	25650000	0.4151154132539091	19	6690	16116	2352
EU	RU	4	25650001	25700000	0.4124429497958203	21	6868	16652	3760
EU	RU	4	25700001	25750000	0.4406441309555496	21	6622	15028	5384
EU	RU	4	25750001	25800000	0.4245750123782802	32	10290	24236	6868
EU	RU	4	25800001	25850000	0.4165000526149637	46	15832	38012	6700
EU	RU	4	25850001	25900000	0.4641183362624487	37	12676	27312	8652
EU	RU	4	25900001	25950000	0.4370872436565867	30	10060	23016	6144
EU	RU	4	25950001	26000000	0.4272350503256364	46	14432	33780	10932
EU	RU	4	26000001	26050000	0.4274624458110697	49	16960	39676	7952
EU	RU	4	26050001	26100000	0.4160325373917607	39	12684	30488	7420
EU	RU	4	26100001	26150000	0.4146058732612055	24	8584	20704	2624
EU	RU	4	26150001	26200000	0.3817132711939636	34	10320	27036	6012
EU	RU	4	26200001	26250000	0.3550247116968698	37	11206	31564	4400
EU	RU	4	26250001	26300000	0.4476345250993138	16	4958	11076	4476
EU	RU	4	26300001	26350000	0.4067720090293453	64	21624	53160	9048
EU	RU	4	26350001	26400000	0.4268393212887271	69	24854	58228	8840
EU	RU	4	26400001	26450000	0.434920464316423	44	16186	37216	5552
EU	RU	4	26450001	26500000	0.406475453105754	56	18480	45464	8968
EU	RU	4	26500001	26550000	0.4147817776361899	75	26040	62780	10120
EU	RU	4	26550001	26600000	0.4235071340496741	54	19234	45416	7072
EU	RU	4	26600001	26650000	0.4168662490788504	51	18102	43424	6148
EU	RU	4	26650001	26700000	0.3810928110393946	47	13698	35944	9740
EU	RU	4	26700001	26750000	0.4273661507231667	40	13474	31528	7352
EU	RU	4	26750001	26800000	0.4404713940370668	26	8746	19856	5416
EU	RU	4	26800001	26850000	0.3885736270077907	51	16160	41588	7984
EU	RU	4	26850001	26900000	0.4024492534809595	58	19192	47688	8688
EU	RU	4	26900001	26950000	0.4113336746448227	79	25710	62504	14284
EU	RU	4	26950001	27000000	0.4178052946199829	22	7828	18736	2648
EU	RU	4	27000001	27050000	0.4139501838849883	57	19810	47856	7548
EU	RU	4	27050001	27100000	0.4270555258942872	38	12798	29968	6968
EU	RU	4	27100001	27150000	0.4265102936213297	54	20220	47408	5080
EU	RU	4	27150001	27200000	0.4136354601470881	51	16648	40248	9324
EU	RU	4	27200001	27250000	0.414339770354906	37	12702	30656	5308
EU	RU	4	27250001	27300000	0.4319294809010773	40	14112	32672	6208
EU	RU	4	27300001	27350000	0.4285380481345899	62	22008	51356	8908
EU	RU	4	27350001	27400000	0.4109690844233056	47	16590	40368	5316
EU	RU	4	27400001	27450000	0.439817103311913	22	7118	16184	5200
EU	RU	4	27450001	27500000	0.4165246138746836	90	32254	77436	10044
EU	RU	4	27500001	27550000	0.4108952702702703	64	21406	52096	10112
EU	RU	4	27550001	27600000	0.451895291517933	34	10634	23532	9516
EU	RU	4	27600001	27650000	0.446146423833072	41	14796	33164	6688
EU	RU	4	27650001	27700000	0.4296847635726795	54	19628	45680	6808
EU	RU	4	27700001	27750000	0.4376560018152938	40	15430	35256	3624
EU	RU	4	27750001	27800000	0.4146497722095672	38	11650	28096	8840
EU	RU	4	27800001	27850000	0.4490377761938702	28	10080	22448	4768
EU	RU	4	27850001	27900000	0.4446075552945782	27	9086	20436	5808
EU	RU	4	27900001	27950000	0.4164006687946496	30	10958	26316	2844
EU	RU	4	27950001	28000000	0.423167431462525	43	14386	33996	7800
EU	RU	4	28000001	28050000	0.3907347636225555	51	16464	42136	7436
EU	RU	4	28050001	28100000	0.4052086250350042	34	11576	28568	4480
EU	RU	4	28100001	28150000	0.4387363164970232	25	9138	20828	3472
EU	RU	4	28150001	28200000	0.4402204635387224	19	6230	14152	4316
EU	RU	4	28200001	28250000	0.4326455416359617	32	11742	27140	3964
EU	RU	4	28250001	28300000	0.4304882594111069	28	9240	21464	5752
EU	RU	4	28300001	28350000	0.4727538543328017	18	7114	15048	2448
EU	RU	4	28350001	28400000	0.3487394957983193	11	2988	8568	2124
EU	RU	4	28400001	28450000	0.3737680060652009	12	3944	10552	1112
EU	RU	4	28450001	28500000	0.4158924205378973	12	3402	8180	3484
EU	RU	4	28500001	28550000	0.460062535531552	21	6474	14072	6340
EU	RU	4	28550001	28600000	0.3236224028906955	10	2866	8856	864
EU	RU	4	28600001	28650000	0.4493983338475779	16	5826	12964	2588
EU	RU	4	28650001	28700000	0.40921084192852	21	6824	16676	3736
EU	RU	4	28700001	28750000	0.3811965811965812	11	3568	9360	1332
EU	RU	4	28750001	28800000	0.3597107852982527	24	7164	19916	3412
EU	RU	4	28800001	28850000	0.4280379648358487	33	11004	25708	6368
EU	RU	4	28850001	28900000	0.3901744719926538	26	8498	21780	3492
EU	RU	4	28900001	28950000	0.4542084605320541	11	4166	9172	1520
EU	RU	4	28950001	29000000	0.4296210363495746	8	2222	5172	2604
EU	RU	4	29000001	29050000	0.3902524544179523	8	2226	5704	2072
EU	RU	4	29050001	29100000	0.4433471933471933	20	6824	15392	4048
EU	RU	4	29100001	29150000	0.4397455089820359	21	7050	16032	4380
EU	RU	4	29150001	29200000	0.400190114068441	15	5052	12624	1956
EU	RU	4	29200001	29250000	0.4804101061882094	14	5248	10924	2684
EU	RU	4	29250001	29300000	0.46421815889029	16	5890	12688	2864
EU	RU	4	29300001	29350000	0.4809651474530831	11	3588	7460	3232
EU	RU	4	29350001	29400000	0.3547341115434501	30	7658	21588	7572
EU	RU	4	29400001	29450000	0.3972010895087818	50	16916	42588	6012
EU	RU	4	29450001	29500000	0.45	25	8820	19600	4700
EU	RU	4	29500001	29550000	0.4358829084041549	25	9232	21180	3120
EU	RU	4	29550001	29600000	0.4082170542635659	32	10532	25800	5304
EU	RU	4	29600001	29650000	0.4154628452559806	41	14380	34612	5240
EU	RU	4	29650001	29700000	0.3869620053602396	30	9818	25372	3788
EU	RU	4	29700001	29750000	0.3928571428571428	20	6644	16912	2528
EU	RU	4	29750001	29800000	0.4478292593943816	13	4910	10964	1672
EU	RU	4	29800001	29850000	0.4152900499423742	12	4324	10412	1252
EU	RU	4	29850001	29900000	0.4327237099934683	24	7950	18372	4956
EU	RU	4	29900001	29950000	0.4754684838160136	16	5582	11740	3812
EU	RU	4	29950001	30000000	0.4325249907441688	26	9346	21608	3664
EU	RU	4	30000001	30050000	0.4232418028038466	41	14612	34524	5328
EU	RU	4	30050001	30100000	0.3902287137681159	43	13786	35328	6468
EU	RU	4	30100001	30150000	0.393422576908225	38	12226	31076	5860
EU	RU	4	30150001	30200000	0.4091472868217054	18	5278	12900	4596
EU	RU	4	30200001	30250000	0.387963348604748	22	7452	19208	2176
EU	RU	4	30250001	30300000	0.4195014662756598	34	11444	27280	5768
EU	RU	4	30300001	30350000	0.4689069138663577	24	9712	20712	2616
EU	RU	4	30350001	30400000	0.4336787564766839	26	8370	19300	5972
EU	RU	4	30400001	30450000	0.4092030360531309	28	8626	21080	6136
EU	RU	4	30450001	30500000	0.4153041203400915	23	7620	18348	4008
EU	RU	4	30500001	30550000	0.3796106557377049	16	4446	11712	3840
EU	RU	4	30550001	30600000	0.4154788697174293	20	6646	15996	3444
EU	RU	4	30600001	30650000	0.4057076745082915	14	4208	10372	3236
EU	RU	4	30650001	30700000	0.4424657534246575	22	7106	16060	5324
EU	RU	4	30700001	30750000	0.4224436741767764	17	5850	13848	2676
EU	RU	4	30750001	30800000	0.4559734513274336	11	4122	9040	1652
EU	RU	4	30800001	30850000	0.3398463593854375	16	4070	11976	3576
EU	RU	4	30850001	30900000	0.450917946796553	16	4814	10676	4876
EU	RU	4	30900001	30950000	0.4336834391792867	22	7102	16376	5008
EU	RU	4	30950001	31000000	0.4151765245300321	22	7244	17448	3936
EU	RU	4	31000001	31050000	0.4217261348776387	27	9030	21412	4832
EU	RU	4	31050001	31100000	0.427602051720453	47	16006	37432	8252
EU	RU	4	31100001	31150000	0.3866284622731614	27	8096	20940	5304
EU	RU	4	31150001	31200000	0.3971267832027326	27	7906	19908	6336
EU	RU	4	31200001	31250000	0.3593949723050703	11	3374	9388	1304
EU	RU	4	31250001	31300000	0.4215042907622413	18	6680	15848	1648
EU	RU	4	31300001	31350000	0.4116	18	6174	15000	2496
EU	RU	4	31350001	31400000	0.387035175879397	25	7702	19900	4400
EU	RU	4	31400001	31450000	0.4242842359434288	14	4920	11596	2012
EU	RU	4	31450001	31500000	0.4486227174249458	15	5798	12924	1656
EU	RU	4	31500001	31550000	0.4722222222222222	16	6630	14040	1512
EU	RU	4	31550001	31600000	0.4142890827634992	21	7028	16964	3448
EU	RU	4	31600001	31650000	0.4305776364599894	31	9750	22644	7488
EU	RU	4	31650001	31700000	0.4213807958281374	41	14868	35284	4568
EU	RU	4	31700001	31750000	0.4387640449438202	26	9372	21360	3912
EU	RU	4	31750001	31800000	0.4292157354046604	20	6852	15964	3476
EU	RU	4	31800001	31850000	0.4255719664060237	18	5878	13812	3684
EU	RU	4	31850001	31900000	0.4042519181585677	29	10116	25024	3164
EU	RU	4	31900001	31950000	0.4327187671986791	52	18870	43608	6936
EU	RU	4	31950001	32000000	0.4265003371544167	45	15180	35592	8148
EU	RU	4	32000001	32050000	0.3761678777991992	32	10146	26972	4132
EU	RU	4	32050001	32100000	0.4197183098591549	18	5960	14200	3296
EU	RU	4	32100001	32150000	0.4136888696966425	42	15328	37052	3772
EU	RU	4	32150001	32200000	0.3985581000848176	29	9398	23580	4608
EU	RU	4	32200001	32250000	0.4434916446789798	46	16136	36384	8328
EU	RU	4	32250001	32300000	0.4376147521353876	61	21928	50108	9184
EU	RU	4	32300001	32350000	0.4145548051304294	83	26762	64556	16120
EU	RU	4	32350001	32400000	0.3979158096805155	36	11608	29172	5820
EU	RU	4	32400001	32450000	0.4105169566874126	38	12928	31492	5444
EU	RU	4	32450001	32500000	0.4212583412774071	26	8838	20980	4292
EU	RU	4	32500001	32550000	0.4515354263166924	29	10528	23316	4872
EU	RU	4	32550001	32600000	0.441508152173913	34	12998	29440	3608
EU	RU	4	32600001	32650000	0.4152072909220872	26	9294	22384	2888
EU	RU	4	32650001	32700000	0.4242827151854443	36	12126	28580	6412
EU	RU	4	32700001	32750000	0.3798952193844139	40	11602	30540	8340
EU	RU	4	32750001	32800000	0.3944028297960882	51	15164	38448	11124
EU	RU	4	32800001	32850000	0.4201132889768027	56	18690	44488	9944
EU	RU	4	32850001	32900000	0.4215706168831168	23	8310	19712	2644
EU	RU	4	32900001	32950000	0.3998644782412287	30	10622	26564	2596
EU	RU	4	32950001	33000000	0.4328709146484834	24	7364	17012	6316
EU	RU	4	33000001	33050000	0.4239417989417989	15	5128	12096	2484
EU	RU	4	33050001	33100000	0.3957548784662786	14	4624	11684	1924
EU	RU	4	33100001	33150000	0.3908633696563285	28	9326	23860	3356
EU	RU	4	33150001	33200000	0.4399249794865784	41	15012	34124	5728
EU	RU	4	33200001	33250000	0.4095029239766082	65	22408	54720	8460
EU	RU	4	33250001	33300000	0.4108120981185996	42	13800	33592	7232
EU	RU	4	33300001	33350000	0.4308485139022052	21	7190	16688	3724
EU	RU	4	33350001	33400000	0.4042871385842472	21	6488	16048	4364
EU	RU	4	33400001	33450000	0.4073731011485735	14	4398	10796	2812
EU	RU	4	33450001	33500000	0.4412153236459709	22	6680	15140	6244
EU	RU	4	33500001	33550000	0.4258714350384789	22	7526	17672	3712
EU	RU	4	33550001	33600000	0.3863586115410126	24	6990	18092	5236
EU	RU	4	33600001	33650000	0.4120548604427334	21	6850	16624	3788
EU	RU	4	33650001	33700000	0.4506172839506173	13	4088	9072	3564
EU	RU	4	33700001	33750000	0.4519304525696753	20	7070	15644	3796
EU	RU	4	33750001	33800000	0.3939087759815242	17	5458	13856	2668
EU	RU	4	33800001	33850000	0.4149425287356322	19	6498	15660	2808
EU	RU	4	33850001	33900000	0.4373527101335428	29	8908	20368	7820
EU	RU	4	33900001	33950000	0.4132377583317818	25	8878	21484	2816
EU	RU	4	33950001	34000000	0.4300359712230215	30	9564	22240	6920
EU	RU	4	34000001	34050000	0.4600447336315575	25	9050	19672	4628
EU	RU	4	34050001	34100000	0.4624553039332538	25	9312	20136	4164
EU	RU	4	34100001	34150000	0.4366357572799739	30	10736	24588	4572
EU	RU	4	34150001	34200000	0.4384328358208955	15	5170	11792	2788
EU	RU	4	34200001	34250000	0.4390362225097025	30	10860	24736	4424
EU	RU	4	34250001	34300000	0.4361334867663982	9	3032	6952	1796
EU	RU	4	34300001	34350000	0.3930924789820495	22	6920	17604	3780
EU	RU	4	34350001	34400000	0.3910955347871235	18	6026	15408	2088
EU	RU	4	34400001	34450000	0.4002306805074971	12	4164	10404	1260
EU	RU	4	34450001	34500000	0.4595575527134462	16	5318	11572	3980
EU	RU	4	34500001	34550000	0.416300205218411	16	5680	13644	1908
EU	RU	4	34550001	34600000	0.4536101083032491	26	10052	22160	3112
EU	RU	4	34600001	34650000	0.4704524469067405	12	4076	8664	3000
EU	RU	4	34650001	34700000	0.4259493670886076	23	8076	18960	3396
EU	RU	4	34700001	34750000	0.411965282083075	16	5316	12904	2648
EU	RU	4	34750001	34800000	0.3725400457665904	20	6512	17480	1960
EU	RU	4	34800001	34850000	0.4067164179104477	28	8720	21440	5776
EU	RU	4	34850001	34900000	0.3947452229299363	31	9916	25120	5012
EU	RU	4	34900001	34950000	0.3777407566638005	48	14058	37216	9440
EU	RU	4	34950001	35000000	0.3855356757921966	23	7154	18556	3800
EU	RU	4	35000001	35050000	0.4196225557071396	24	7382	17592	5736
EU	RU	4	35050001	35100000	0.447413465195892	28	9410	21032	6184
EU	RU	4	35100001	35150000	0.3939649359406608	49	14022	35592	12036
EU	RU	4	35150001	35200000	0.3987840946434439	44	14562	36516	6252
EU	RU	4	35200001	35250000	0.4307148650214343	43	14870	34524	7272
EU	RU	4	35250001	35300000	0.435686596969341	42	14836	34052	6772
EU	RU	4	35300001	35350000	0.4377167924913283	47	17162	39208	6476
EU	RU	4	35350001	35400000	0.4139453805926786	44	14248	34420	8348
EU	RU	4	35400001	35450000	0.4308420696652012	30	10192	23656	5504
EU	RU	4	35450001	35500000	0.4103829787234042	32	9644	23500	7604
